"reference_date","reference_date_utc_offset","delivery_begin","delivery_begin_utc_offset","delta_base","delta_co2","delta_fuel","delta_marginal_cost","delta_peak","eh20_bucket","eoh","full_eur_per_mwh","full_mio_eur","gamma_co2","gamma_fuel","gamma_marginal_cost","gamma_power","hours","number_of_starts","pmax","running_hours","season","spread_eur_per_mwh","static_eur_per_mwh","static_mio_eur","term_flex_eur_per_mwh","term_flex_mio_eur"
"2020-01-08 00:00:00","1","2020-02-01 00:00:00","1","420.5621076055191","-105697.22433350288","-829.6650974222513","-428.13622832418514","71.43789239448091","2.0","1849.233538565766","8.155889672000091","2.7928376121623355","4324.227535985316","33.942808645563055","17.515677250244615","11.307713847553975","696.0","57.661676928288294","492.0","696.0","1.0","7.792494163792291","8.021939044771067","2.746968630979046","0.13395062722902473","0.045868981183289304"
"2020-01-08 00:00:00","1","2020-03-01 00:00:00","1","382.654120460157","-104535.15726693178","-768.6383349503873","-397.03102435205886","98.345879539843","3.0","1727.497534604966","6.634506958517678","2.3710600003559232","5435.679402048107","39.96809948107332","20.645048206449122","14.41652805138165","743.0","49.704464221675465","481.0","733.4082501714566","1.0","6.251184196488193","6.313993723410075","2.256514018853463","0.32051323510760277","0.11454598150246031"
"2020-01-08 00:00:00","1","2020-04-01 00:00:00","2","366.5083955397807","-99206.22719764756","-752.7571941090515","-388.82780922550415","107.51379942629313","4.0","1704.2629006101388","5.914454047350852","2.048293725678547","5738.6583030928305","43.54380207988803","22.492035015501987","16.339866469501604","720.0","50.80522626758166","481.0","688.1583752585055","1.0","5.458064897741789","5.418091759964226","1.876393538310811","0.496362287386626","0.17190018736773616"
"2020-01-08 00:00:00","1","2020-05-01 00:00:00","2","317.1900385700916","-89865.4661896961","-659.8851778711881","-340.85586967484414","141.3300371846525","5.0","1491.0336501922918","4.994077105065058","1.787200409127002","6800.192379781555","49.93404417018387","25.79283884950743","20.296466709490844","744.0","40.98914890669097","481.0","671.2506720584724","1.0","3.9887442789435994","4.1998097212132945","1.5029607060722745","0.7942673838517633","0.28423970305472746"
"2020-01-08 00:00:00","1","2020-06-01 00:00:00","2","395.7785133393979","-102909.38167406057","-780.8559964903109","-400.3072160670636","57.487491495074195","6.0","2840.097079035368","7.925774276013533","2.6364295551731414","3988.4549763594673","30.263606042119797","15.514691488985275","9.84547528732883","720.0","107.8238030474347","462.0","683.6210180866743","1.0","8.024176316413982","7.535033400237182","2.506453510254896","0.3907408757763502","0.12997604491824521"
"2020-01-08 00:00:00","1","2020-07-01 00:00:00","2","332.6561372655134","-92841.00739879272","-681.7346782775289","-349.49249590739254","110.43776172950103","7.0","2121.6394437116596","6.463947558388212","2.2218397663496634","5190.916221809616","38.11707455133671","19.540786094809285","13.903282988025264","744.0","71.99060040846079","462.0","681.8274355424439","1.0","5.872511058723848","5.6726249368690445","1.9498400243001228","0.7913226215191678","0.2719997420495406"
"2020-01-08 00:00:00","1","2020-08-01 00:00:00","2","298.730265186759","-82836.91115339614","-608.27425893915","-311.8328812170538","128.7620186501954","8.0","1876.364927566889","5.514090701426747","1.8953473686200129","5664.4420581584845","41.59419088973171","21.323335972917928","16.57616716072899","744.0","62.10192339125967","462.0","634.3264597416958","1.0","4.309717960562196","4.394911922314595","1.5106542852333509","1.1191787791121524","0.38469308338666197"
"2020-01-08 00:00:00","1","2020-09-01 00:00:00","2","357.99285231502364","-93676.6286898286","-710.7996963301812","-366.3991925917945","99.01906494618275","9.0","3031.466645541861","8.304920242642535","2.8462622655584497","4300.192828369982","32.62901109184011","16.819426599143434","11.161251210289102","720.0","118.82648309381288","476.0","654.9369836656034","1.0","7.500313804232171","7.347814299841931","2.5182429168418268","0.9571059428006032","0.32801934871662297"
"2020-01-08 00:00:00","1","2020-10-01 00:00:00","2","303.6380784568012","-84075.648883985","-616.5416672334354","-317.8115722894093","134.80869380240347","10.0","2544.8882093066754","7.267389106076383","2.5771615247968067","4570.839058445938","33.518774712504985","17.278077149913678","13.125681254188052","745.0","95.74141593694196","476.0","630.0598905678361","1.0","5.477273631998237","5.870309712407748","2.0817292302140356","1.3970793936686352","0.49543229458277116"
"2020-01-08 00:00:00","1","2020-11-01 00:00:00","1","299.8915210199031","-80291.70741997557","-609.237565977299","-314.04649358063347","141.00875447480323","11.0","3092.145949607859","8.655545569166943","2.966428577464895","3732.5919960828974","28.322168447424755","14.59935858887142","10.780491846009728","720.0","123.58173255008512","476.0","620.5112986061566","1.0","6.504844800342937","7.171824932220181","2.4579278407705005","1.483720636946762","0.5085007366943946"
"2020-01-08 00:00:00","1","2020-12-01 00:00:00","1","294.55963144958116","-81679.34979982532","-599.7742465085074","-309.50450313500863","146.12580739989255","12.0","3141.497347876412","8.535088624715522","3.1242521208998673","3977.3225351640376","29.205614791199267","15.071119420887593","11.63510174793346","744.0","127.04454699465516","492.0","600.6064079833087","1.0","5.685545195495841","6.734810092026333","2.465263764566055","1.8002785326891892","0.6589883563338121"
"2020-01-08 00:00:00","1","2021-01-01 00:00:00","1","314.4345590377172","-84527.38989140173","-620.68750186788","-320.29647485873346","135.8514547830931","1.0","3843.9437270973267","9.348679089055041","3.4220652831904195","3795.139856812792","27.867841181311228","14.380781416470374","10.763722187361765","744.0","161.54436414805437","492.0","613.0564441362392","1.0","6.644415862937265","7.37364820648007","2.6991091786856165","1.9750308825749716","0.722956104504803"
"2020-01-08 00:00:00","1","2021-02-01 00:00:00","1","300.42177630718265","-73123.25313935429","-594.4765235745","-306.7706926821891","137.52845498886154","2.0","3764.9392603204496","9.064257926819531","2.99686121279678","3400.859864550669","27.648268678490297","14.267474320036484","11.008259646659253","672.0","161.78663144394957","492.0","529.2066314414583","1.0","5.968493009366924","6.896259220972517","2.2800688086748173","2.1679987058470136","0.7167924041219629"
"2020-01-08 00:00:00","1","2021-03-01 00:00:00","1","261.5375835590406","-69520.8794327102","-511.18125622554396","-264.04462093593077","131.76419262047997","3.0","3111.077492476808","6.789863577289088","2.426581814842306","3931.333555167153","28.906769329883264","14.93144918213456","12.953965058711315","743.0","130.51426611862482","481.0","500.7921701043114","1.0","3.118444349791126","4.263765700070139","1.5237973771881665","2.526097877218949","0.9027844376541396"
"2020-01-08 00:00:00","1","2021-04-01 00:00:00","2","252.57697649873276","-60888.746525608236","-462.0117434374217","-238.64669171292383","101.3418334336035","4.0","2752.7087002410935","5.219042417373372","1.8074587699847464","4431.377966036986","33.6244179219203","17.368294663111527","16.212448759794444","720.0","117.06018292231387","481.0","411.5050417948161","1.0","1.4121125270770207","1.9517705750851089","0.6759371855634749","3.267271842288263","1.1315215844212716"
"2020-01-08 00:00:00","1","2021-05-01 00:00:00","2","239.90887713813112","-58752.33632845221","-431.42040599455396","-222.845098832411","107.00574105007684","5.0","2686.988202408175","4.784278057947342","1.7121208829292676","4405.802966105906","32.3519611840344","16.711022212448334","16.315301670979384","744.0","113.95432273835293","481.0","407.9017476411164","1.0","0.47143956876779214","1.5672644667507298","0.5608675311292832","3.217013591196612","1.1512533517999843"
